SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,6368 Brampton Ct,Alexandria,VA,22304,809999,3,4.0,LANDMARK MEWS,3062,2208,1982,23,265,165,Active,,,https://www.redfin.com/VA/Alexandria/6368-Brampton-Ct-22304/home/9724492,BRIGHT MLS,VAFX2030648,N,Y,38.810798,-77.146985
MLS Listing,,Townhouse,7223 Stover Dr,Alexandria,VA,22306,459900,3,2.5,WOODSTONE,1092,1260,1987,23,421,78,Active,,,https://www.redfin.com/VA/Alexandria/7223-Stover-Dr-22306/home/9791267,BRIGHT MLS,VAFX2030652,N,Y,38.762668,-77.100588
MLS Listing,,Condo/Co-op,6922 Mary Caroline Cir Unit G,Alexandria,VA,22310,310000,2,2.0,VICTORIA CROSSNGS AT MAN,1539,,1988,23,201,336,Active,,,https://www.redfin.com/VA/Franconia/6922-Mary-Caroline-Cir-22310/unit-G/home/9781842,BRIGHT MLS,VAFX2030154,N,Y,38.7664792,-77.1453916
MLS Listing,,Condo/Co-op,6613 10th St Unit C1,Alexandria,VA,22307,308000,2,1.0,BELLE VIEW,785,,1950,23,392,389,Active,,,https://www.redfin.com/VA/Alexandria/6613-10th-St-22307/unit-C1/home/9794967,BRIGHT MLS,VAFX2030636,N,Y,38.77424,-77.053648
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 415S,Falls Church,VA,22041,369900,3,2.0,SKYLINE PLAZA,1842,,1975,23,201,980,Active,,,https://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-415S/home/9657988,BRIGHT MLS,VAFX2030634,N,Y,38.84292,-77.1137662
MLS Listing,,Condo/Co-op,4850 Eisenhower Ave #329,Alexandria,VA,22304,350000,2,2.0,EXCHANGE AT VAN DORN,1094,,2003,23,320,511,Active,,,https://www.redfin.com/VA/Alexandria/4850-Eisenhower-Ave-22304/unit-329/home/11878395,BRIGHT MLS,VAAX2005120,N,Y,38.801947,-77.119551
MLS Listing,,Condo/Co-op,6300 Stevenson Ave #122,Alexandria,VA,22304,289000,2,2.0,SENTINEL OF LANDMARK,1066,,1980,24,271,698,Active,,,https://www.redfin.com/VA/Alexandria/6300-Stevenson-Ave-22304/unit-122/home/11864159,BRIGHT MLS,VAAX2005340,N,Y,38.812736,-77.1410563
MLS Listing,,Condo/Co-op,309 Yoakum Pkwy #801,Alexandria,VA,22304,384900,3,2.5,WATERGATE AT LANDMARK,1834,,1979,24,210,1374,Active,,,https://www.redfin.com/VA/Alexandria/309-Yoakum-Pkwy-22304/unit-801/home/11863454,BRIGHT MLS,VAAX2005438,N,Y,38.8070321,-77.1428697
MLS Listing,,Condo/Co-op,621 N Saint Asaph St #204,Alexandria,VA,22314,649900,2,1.5,PORTNER HOUSE,935,,1999,24,695,436,Active,,,https://www.redfin.com/VA/Alexandria/621-N-St-Asaph-St-22314/unit-204/home/11874666,BRIGHT MLS,VAAX2005522,N,Y,38.811348,-77.044138
MLS Listing,,Condo/Co-op,273 S Pickett St #202,Alexandria,VA,22304,385000,2,2.0,HILLWOOD,1150,,1995,24,335,343,Active,,,https://www.redfin.com/VA/Alexandria/273-S-Pickett-St-22304/unit-202/home/11870489,BRIGHT MLS,VAAX2005534,N,Y,38.8088696,-77.1247246
MLS Listing,,Condo/Co-op,181 E Reed Ave #211,Alexandria,VA,22305,479000,1,1.0,PRESTON,1014,,2003,24,472,534,Active,,,https://www.redfin.com/VA/Alexandria/181-E-Reed-Ave-22305/unit-211/home/11877919,BRIGHT MLS,VAAX2005412,N,Y,38.836872,-77.0522188
MLS Listing,,Single Family Residential,2314 Candlewood Dr,Alexandria,VA,22308,759900,5,3.0,WILLMSBURG MNR NO,2526,14831,1964,24,301,,Active,,,https://www.redfin.com/VA/Alexandria/2314-Candlewood-Dr-22308/home/9819318,BRIGHT MLS,VAFX2030538,N,Y,38.7357786,-77.0748165
MLS Listing,,Townhouse,1009 First St,Alexandria,VA,22314,715000,4,2.5,WESTOVER,1404,2423,1971,24,509,,Active,,,https://www.redfin.com/VA/Alexandria/1009-First-St-22314/home/11840480,BRIGHT MLS,VAAX2004648,N,Y,38.815714,-77.0481598
MLS Listing,,Condo/Co-op,4600 Duke St #1323,Alexandria,VA,22304,219900,2,1.0,FORTY SIX HUNDRED,1094,,1967,24,201,662,Active,,,https://www.redfin.com/VA/Alexandria/4600-Duke-St-22304/unit-1323/home/11858488,BRIGHT MLS,VAAX2005474,N,Y,38.8109268,-77.1115249
MLS Listing,,Condo/Co-op,4862 28th St S Unit C1,Arlington,VA,22206,339900,1,1.0,FAIRLINGTON VIL,711,,1944,24,478,247,Active,,,https://www.redfin.com/VA/Arlington/4862-28th-St-S-22206/unit-C1/home/11268239,BRIGHT MLS,VAAR2006922,N,Y,38.8404999,-77.1021924
MLS Listing,,Condo/Co-op,922 S Washington St #302,Alexandria,VA,22314,195000,0,1.0,BEARINGS SOUTH,451,,1941,24,432,345,Active,,,https://www.redfin.com/VA/Alexandria/922-S-Washington-St-22314/unit-302/home/11878863,BRIGHT MLS,VAAX2005490,N,Y,38.7950018,-77.0486507
MLS Listing,,Condo/Co-op,310 Strand St Unit 2-201,Alexandria,VA,22314,1595000,2,2.0,ROBINSON LANDING,1440,,2020,24,1108,1244,Active,,,https://www.redfin.com/VA/Alexandria/310-Strand-St-22314/unit-2-201/home/177163070,BRIGHT MLS,VAAX2005512,N,Y,38.8023394,-77.0400275
MLS Listing,,Townhouse,3827 Watkins Mill Dr,Alexandria,VA,22304,569990,0,1.0,TOWNES AT CAMERON PARKE,1636,1329,1998,25,348,117,Active,,,https://www.redfin.com/VA/Alexandria/3827-Watkins-Mill-Dr-22304/home/11872756,BRIGHT MLS,VAAX2005496,N,Y,38.8053616,-77.0950048
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #313,Alexandria,VA,22302,264900,1,1.0,NORTHAMPTON PLACE,694,,2004,25,382,484,Active,,,https://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-313/home/11877229,BRIGHT MLS,VAAX2005332,N,Y,38.8381428,-77.1055022
MLS Listing,,Condo/Co-op,1100 Quaker Hill Dr #427,Alexandria,VA,22314,293000,1,1.0,QUAKER HILL,996,,1991,25,294,556,Active,,,https://www.redfin.com/VA/Alexandria/1100-Quaker-Hill-Dr-22314/unit-427/home/11870879,BRIGHT MLS,VAAX2005394,N,Y,38.809899,-77.0843715
MLS Listing,,Condo/Co-op,3705 S George Mason Unit 1216S,Falls Church,VA,22041,285000,1,1.0,SKYLINE PLAZA SOUTH COND,951,,1975,25,300,535,Active,,,https://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-1216S/home/9658323,BRIGHT MLS,VAFX2030388,N,Y,38.84292,-77.1137662
MLS Listing,,Multi-Family (2-4 Unit),11 Custis Ave E,Alexandria,VA,22301,1800000,,,DEL RAY,3800,8625,1930,25,474,,Active,,,https://www.redfin.com/VA/Alexandria/11-E-Custis-Ave-22301/home/11846709,BRIGHT MLS,VAAX2005322,N,Y,38.8250125,-77.0609211
MLS Listing,,Condo/Co-op,7917 San Leandro Pl Unit D,Alexandria,VA,22309,227900,2,1.5,SEQUOYAH CONDO,1100,,1977,25,207,464,Active,,,https://www.redfin.com/VA/Alexandria/7917-San-Leandro-Pl-22309/unit-D/home/45469894,BRIGHT MLS,VAFX2030192,N,Y,38.7462696,-77.0978492
MLS Listing,,Condo/Co-op,60 S Van Dorn St #511,Alexandria,VA,22304,214000,2,2.0,TWENTY-ONE,1048,,2006,25,204,661,Active,,,https://www.redfin.com/VA/Alexandria/60-S-Van-Dorn-St-22304/unit-511/home/11880016,BRIGHT MLS,VAAX2005460,N,Y,38.8124601,-77.1284324
MLS Listing,,Single Family Residential,5831 Piedmont Dr,Alexandria,VA,22310,729900,3,3.0,FIRST BROOKLAND ESTATES,2400,15031,1954,26,304,,Active,,,https://www.redfin.com/VA/Alexandria/5831-Piedmont-Dr-22310/home/9753548,BRIGHT MLS,VAFX2029228,N,Y,38.7914532,-77.1342474
MLS Listing,,Condo/Co-op,501 Slaters Ln #320,Alexandria,VA,22314,272000,1,1.0,MARINA TOWERS,605,,1970,26,450,437,Active,,,https://www.redfin.com/VA/Alexandria/501-Slaters-Ln-22314/unit-320/home/11864776,BRIGHT MLS,VAAX2005218,N,Y,38.8223881,-77.0417369
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 212S,Falls Church,VA,22041,239500,1,1.0,SKYLINE PLAZA S,959,,1975,26,250,530,Active,,,https://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-212S/home/9657889,BRIGHT MLS,VAFX2024892,N,Y,38.84292,-77.1137662
MLS Listing,,Single Family Residential,5938 Telegraph Rd,Alexandria,VA,22310,499000,4,2.0,MARJORIE HOWARD,1421,21092,1959,26,351,,Active,,,https://www.redfin.com/VA/Alexandria/5938-Telegraph-Rd-22310/home/9758712,BRIGHT MLS,VAFX2030096,N,Y,38.7887449,-77.0878786
MLS Listing,,Condo/Co-op,2500 N Van Dorn St #625,Alexandria,VA,22302,260000,2,2.0,PARK PLACE,1042,,1965,27,250,803,Active,,,https://www.redfin.com/VA/Alexandria/2500-N-Van-Dorn-St-22302/unit-625/home/22673625,BRIGHT MLS,VAAX2005406,N,Y,38.8326778,-77.0997478
MLS Listing,,Condo/Co-op,3 Pioneer Ml #502,Alexandria,VA,22314,4595000,3,2.5,ROBINSON LANDING,2775,,2020,28,1656,2527,Active,,,https://www.redfin.com/VA/Alexandria/3-Pioneer-Mill-Way-22314/unit-502/home/177140703,BRIGHT MLS,VAAX2005364,N,Y,38.8014375,-77.0395908
MLS Listing,,Condo/Co-op,309 Yoakum Pkwy #916,Alexandria,VA,22304,335000,2,2.0,WATERGATE AT LANDMARK,1309,,1979,29,256,1001,Active,,,https://www.redfin.com/VA/Alexandria/309-Yoakum-Pkwy-22304/unit-916/home/11863484,BRIGHT MLS,VAAX2005344,N,Y,38.8070321,-77.1428697
MLS Listing,,Townhouse,3330 Valley Dr,Alexandria,VA,22302,339999,1,1.0,PARKFAIRFAX,780,,1941,30,436,407,Active,,,https://www.redfin.com/VA/Alexandria/3330-Valley-Dr-22302/home/22656358,BRIGHT MLS,VAAX2005246,N,Y,38.835224,-77.0800019
MLS Listing,,Single Family Residential,17 W Windsor Ave,Alexandria,VA,22301,1795000,6,5.0,ROSECREST,3800,5750,1933,30,472,,Active,,,https://www.redfin.com/VA/Alexandria/17-W-Windsor-Ave-22301/home/11846692,BRIGHT MLS,VAAX2004864,N,Y,38.8243311,-77.064159
MLS Listing,,Townhouse,107 N Payne St,Alexandria,VA,22314,835000,3,1.5,BAGGETT,1342,1190,1880,30,622,,Active,,,https://www.redfin.com/VA/Alexandria/107-N-Payne-St-22314/home/177088753,BRIGHT MLS,VAAX2005304,N,Y,38.806285,-77.053205
MLS Listing,,Condo/Co-op,1306 Belle Vw Unit C1,Alexandria,VA,22307,280000,2,1.0,BELLE VIEW CONDO,793,,1950,30,353,375,Active,,,https://www.redfin.com/VA/Alexandria/1306-Belle-View-Blvd-22307/unit-C1/home/9794520,BRIGHT MLS,VAFX2029172,N,Y,38.7754199,-77.056513
MLS Listing,,Single Family Residential,5276 Winter View Dr,Alexandria,VA,22312,1190000,4,3.5,OVERLOOK,3034,5716,1999,30,392,128,Active,,,https://www.redfin.com/VA/Alexandria/5276-Winter-View-Dr-22312/home/9724599,BRIGHT MLS,VAFX2029656,N,Y,38.8078776,-77.1466963
MLS Listing,,Condo/Co-op,400 Madison St #304,Alexandria,VA,22314,699000,2,2.0,ALEXANDRIA HOUSE,1298,,1975,30,539,1092,Active,,,https://www.redfin.com/VA/Alexandria/400-Madison-St-22314/unit-304/home/11841755,BRIGHT MLS,VAAX2005056,N,Y,38.8124313,-77.0424589
MLS Listing,,Single Family Residential,5966 Manorview Way,Alexandria,VA,22315,869999,4,3.5,NORTHHAMPTON,3098,3800,2006,31,281,105,Active,,,https://www.redfin.com/VA/Alexandria/5966-Manorview-Way-22315/home/12072958,BRIGHT MLS,VAFX2027714,N,Y,38.781631,-77.1367654
MLS Listing,,Condo/Co-op,807 N Howard St N #120,Alexandria,VA,22304,299900,2,2.0,PLAZA,1028,,1974,31,292,575,Active,,,https://www.redfin.com/VA/Alexandria/807-N-Howard-St-22304/unit-120/home/11868188,BRIGHT MLS,VAAX2005270,N,Y,38.8176725,-77.1053938
MLS Listing,,Condo/Co-op,521 N Washington #202,Alexandria,VA,22314,1195000,2,2.0,BOTTLING HOUSE,1494,,2017,31,800,744,Active,,,https://www.redfin.com/VA/Alexandria/521-N-Washington-St-22314/unit-202/home/144040920,BRIGHT MLS,VAAX2004634,N,Y,38.8105005,-77.0455371
MLS Listing,,Single Family Residential,116 Moncure Dr,Alexandria,VA,22314,1150000,4,3.0,GLENMORE,2153,5060,1940,32,534,,Active,,,https://www.redfin.com/VA/Alexandria/116-Moncure-Dr-22314/home/11850504,BRIGHT MLS,VAAX2005096,N,Y,38.8071336,-77.0737691
MLS Listing,,Condo/Co-op,5903 Mount Eagle Dr #609,Alexandria,VA,22303,390000,2,2.0,MONTEBELLO CONDO,1120,,1984,32,348,704,Active,,,https://www.redfin.com/VA/Alexandria/5903-Mt-Eagle-Dr-22303/unit-609/home/9763370,BRIGHT MLS,VAFX2028046,N,Y,38.7891972,-77.0685885
MLS Listing,,Single Family Residential,5625 Bradley Blvd,Alexandria,VA,22311,799000,6,3.0,DOWDEN TERRACE,3901,20010,1951,32,205,,Active,,,https://www.redfin.com/VA/Alexandria/5625-Bradley-Blvd-22311/home/9653622,BRIGHT MLS,VAFX2029280,N,Y,38.8393784,-77.1266292
MLS Listing,,Condo/Co-op,513 N Armistead St #203,Alexandria,VA,22312,240000,3,1.5,SAXONY SQUARE,1182,,1967,32,203,692,Active,,,https://www.redfin.com/VA/Alexandria/513-N-Armistead-St-22312/unit-203/home/11865841,BRIGHT MLS,VAAX2004306,N,Y,38.82173,-77.131679
MLS Listing,,Single Family Residential,5835 Lowell Ave,Alexandria,VA,22312,679000,4,3.0,LINCOLNIA HILLS,2138,13857,1958,32,318,,Active,,,https://www.redfin.com/VA/Alexandria/5835-Lowell-Ave-22312/home/11856689,BRIGHT MLS,VAAX2005064,N,Y,38.8261296,-77.1330339
MLS Listing,,Condo/Co-op,4850 Eisenhower Ave #116,Alexandria,VA,22304,365000,2,2.0,EXCHANGE AT VAN DORN,1128,,2003,32,324,511,Active,,,https://www.redfin.com/VA/Alexandria/4850-Eisenhower-Ave-22304/unit-116/home/11878323,BRIGHT MLS,VAAX2005124,N,Y,38.801947,-77.119551
MLS Listing,,Single Family Residential,7124 Beulah St,Alexandria,VA,22315,1350000,7,5.5,WINDSOR ESTATES,4945,21104,2015,34,273,,Active,,,https://www.redfin.com/VA/Alexandria/7124-Beulah-St-22315/home/9785023,BRIGHT MLS,VAFX2028352,N,Y,38.762445,-77.1579779
MLS Listing,,Condo/Co-op,602 Bashford Ln #2211,Alexandria,VA,22314,287500,1,1.0,RIVERTON,542,,1940,34,530,423,Active,,,https://www.redfin.com/VA/Alexandria/602-Bashford-Ln-22314/unit-2211/home/11879260,BRIGHT MLS,VAAX2004144,N,Y,38.8181697,-77.0430179
MLS Listing,,Condo/Co-op,5902 Mount Eagle #217,Alexandria,VA,22303,274500,1,1.0,MONTEBELLO CONDO,850,,1982,34,323,534,Active,,,https://www.redfin.com/VA/Alexandria/5902-Mt-Eagle-Dr-22303/unit-217/home/9763056,BRIGHT MLS,VAFX2001859,N,Y,38.788791,-77.0710618
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 1612S,Falls Church,VA,22041,275000,1,1.0,SKYLINE PLAZA SOUTH COND,959,,1975,34,287,530,Active,,,https://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-1612S/home/9658478,BRIGHT MLS,VAFX2028776,N,Y,38.84292,-77.1137662
MLS Listing,,Townhouse,812 Prince St,Alexandria,VA,22314,1700000,5,4.0,FARNEY,2494,2042,1830,36,682,,Active,,,https://www.redfin.com/VA/Alexandria/812-Prince-St-22314/home/11840789,BRIGHT MLS,VAAX2005140,N,Y,38.8040335,-77.049093
MLS Listing,,Townhouse,1451 N Van Dorn St Unit B,Alexandria,VA,22304,394999,2,1.5,PARKSIDE AT ALEXANDRIA,1060,,1963,36,373,321,Active,,,https://www.redfin.com/VA/Alexandria/1451-N-Van-Dorn-St-22304/unit-B/home/39944039,BRIGHT MLS,VAAX2005054,N,Y,38.8261491,-77.1181647
MLS Listing,,Single Family Residential,5604 Justis Pl,Alexandria,VA,22310,640000,3,3.0,GLENWOOD PARK,2456,12300,1963,37,261,,Active,,,https://www.redfin.com/VA/Alexandria/5604-Justis-Pl-22310/home/9755797,BRIGHT MLS,VAFX2028192,N,Y,38.7993623,-77.115774
MLS Listing,,Single Family Residential,8319 Fort Hunt Rd,Alexandria,VA,22308,699950,4,3.0,COLLINGWOOD ESTS,2103,10586,1961,37,333,,Active,,,https://www.redfin.com/VA/Alexandria/8319-Fort-Hunt-Rd-22308/home/9820820,BRIGHT MLS,VAFX2027850,N,Y,38.7309605,-77.056244
MLS Listing,,Single Family Residential,3801 Taft Ave,Alexandria,VA,22304,975000,5,3.0,DELTA,2900,10000,1940,37,336,,Active,,,https://www.redfin.com/VA/Alexandria/3801-Taft-Ave-22304/home/11852970,BRIGHT MLS,VAAX2000289,N,Y,38.8122902,-77.095859
MLS Listing,,Condo/Co-op,2402 Stella Pl,Alexandria,VA,22303,767990,3,2.5,HUNTINGTON CROSSING,2226,,2021,37,345,210,Active,,,https://www.redfin.com/VA/Alexandria/2402-Stella-Pl-22303/home/176996638,BRIGHT MLS,VAFX2028532,N,Y,38.79780223,-77.07280152
MLS Listing,,Condo/Co-op,75 S Reynolds St #303,Alexandria,VA,22304,148000,0,1.0,TWENTY-ONE,496,,1963,38,298,312,Active,,,https://www.redfin.com/VA/Alexandria/75-S-Reynolds-St-22304/unit-303/home/11879872,BRIGHT MLS,VAAX2004944,N,Y,38.8122168,-77.1277528
MLS Listing,,Single Family Residential,6519 Dorset,Alexandria,VA,22310,449900,3,1.0,VIRGINIA HILLS,1163,10004,1951,38,387,,Active,,,https://www.redfin.com/VA/Alexandria/6519-Dorset-Dr-22310/home/9789347,BRIGHT MLS,VAFX2026238,N,Y,38.7754086,-77.101119
MLS Listing,,Condo/Co-op,5985 Terrapin Pl Unit 5985-301,Alexandria,VA,22310,359900,2,2.5,SYCAMORES AT VAN DORN CO,1184,,1996,38,304,515,Active,,,https://www.redfin.com/VA/Alexandria/5985-Terrapin-Pl-22310/unit-5985-301/home/176993728,BRIGHT MLS,VAFX2027608,N,Y,38.791552,-77.140865
MLS Listing,,Single Family Residential,6111 Bangor Dr,Alexandria,VA,22303,599000,4,2.0,FAIR HAVEN,1652,6328,1942,38,363,,Active,,,https://www.redfin.com/VA/Alexandria/6111-Bangor-Dr-22303/home/9761751,BRIGHT MLS,VAFX2027566,N,Y,38.7848933,-77.0765348
MLS Listing,,Condo/Co-op,,Alexandria,VA,22312,243999,3,1.5,MAYFLOWER SQUARE,1068,,1965,38,228,711,Active,,,https://www.redfin.com/VA/Alexandria/Undisclosed-address-22312/home/11861649,BRIGHT MLS,VAAX2005084,N,Y,38.821066,-77.135749
MLS Listing,,Condo/Co-op,6601 Thackwell Way Unit N,Alexandria,VA,22315,374900,2,2.0,CARRDINAL PLACE CONDO,1277,,1995,38,294,313,Active,,,https://www.redfin.com/VA/Alexandria/6601-Thackwell-Way-22315/unit-N/home/160806480,BRIGHT MLS,VAFX2027886,N,Y,38.748404,-77.172242
MLS Listing,,Condo/Co-op,6301 Stevenson Ave #1109,Alexandria,VA,22304,229000,1,1.0,OLYMPUS INCL,840,,1975,38,273,661,Active,,,https://www.redfin.com/VA/Alexandria/6301-Stevenson-Ave-22304/unit-1109/home/11855278,BRIGHT MLS,VAAX2005024,N,Y,38.8137361,-77.1402923
MLS Listing,,Condo/Co-op,4600 Duke St #1218,Alexandria,VA,22304,150000,0,1.0,FORTY SIX HUNDRED,586,,1967,38,256,358,Active,,,https://www.redfin.com/VA/Alexandria/4600-Duke-St-22304/unit-1218/home/11858450,BRIGHT MLS,VAAX2004958,N,Y,38.8109268,-77.1115249
MLS Listing,,Condo/Co-op,6500 Tayack Pl Unit T-02,Alexandria,VA,22312,349999,3,2.0,WINDY HILL CONDO,1307,,1999,39,268,508,Active,,,https://www.redfin.com/VA/Alexandria/6500-Tayack-Pl-22312/unit-T02/home/9724922,BRIGHT MLS,VAFX2026898,N,Y,38.8063087,-77.1645584
MLS Listing,,Condo/Co-op,2643 S Walter Reed Dr Unit D,Arlington,VA,22206,339000,2,1.0,THE ARLINGTON,800,,1950,39,424,321,Active,,,https://www.redfin.com/VA/Arlington/2643-S-Walter-Reed-Dr-22206/unit-D/home/11268003,BRIGHT MLS,VAAR2006664,N,Y,38.8417808,-77.1045884
MLS Listing,,Condo/Co-op,4240 35th St S Unit A1,Arlington,VA,22206,479900,1,2.0,FAIRLINGTON GLEN,1450,,1940,39,331,365,Active,,,https://www.redfin.com/VA/Arlington/4240-35th-St-S-22206/unit-A1/home/11270160,BRIGHT MLS,VAAR2006704,N,Y,38.8306216,-77.0876486
MLS Listing,,Townhouse,111 S Columbus St,Alexandria,VA,22314,2850000,7,2.5,OLD TOWN ALEXANDRIA,4838,3216,1800,39,589,,Active,,,https://www.redfin.com/VA/Alexandria/111-S-Columbus-St-22314/home/45515919,BRIGHT MLS,VAAX2005048,N,Y,38.804855,-77.048474
MLS Listing,,Condo/Co-op,6300 Stevenson Ave #911,Alexandria,VA,22304,258000,2,2.0,SENTINEL OF LANDMARK,1066,,1980,39,242,702,Active,,,https://www.redfin.com/VA/Alexandria/6300-Stevenson-Ave-22304/unit-911/home/11864341,BRIGHT MLS,VAAX2004156,N,Y,38.812736,-77.1410563
MLS Listing,,Condo/Co-op,205 Yoakum Pkwy #419,Alexandria,VA,22304,289900,2,2.0,WATERGATE AT LANDMARK,1098,,1977,39,264,795,Active,,,https://www.redfin.com/VA/Alexandria/205-Yoakum-Pkwy-22304/unit-419/home/11858666,BRIGHT MLS,VAAX2005006,N,Y,38.8125228,-77.1400451
MLS Listing,,Condo/Co-op,400 Madison St #2006,Alexandria,VA,22314,650000,1,1.5,ALEXANDRIA HOUSE,996,,1975,39,653,882,Active,,,https://www.redfin.com/VA/Alexandria/400-Madison-St-22314/unit-2006/home/11841928,BRIGHT MLS,VAAX2004774,N,Y,38.8124313,-77.0424589
MLS Listing,,Condo/Co-op,6641 Wakefield Dr #805,Alexandria,VA,22307,184900,1,1.0,RIVER TOWERS,670,,1963,39,276,517,Active,,,https://www.redfin.com/VA/Alexandria/6641-Wakefield-Dr-22307/unit-805/home/9794088,BRIGHT MLS,VAFX2028196,N,Y,38.77217,-77.058763
MLS Listing,,Condo/Co-op,2059 Huntington Ave #1501,Alexandria,VA,22303,209900,1,1.0,HUNTING CREEK CLUB APART,673,,1972,41,312,424,Active,,,https://www.redfin.com/VA/Alexandria/2059-Huntington-Ave-22303/unit-1501/home/9762663,BRIGHT MLS,VAFX2027760,N,Y,38.7903417,-77.0666606
MLS Listing,,Townhouse,114 N West St,Alexandria,VA,22314,878500,3,3.5,CAMERON,1824,1808,1983,42,482,,Active,,,https://www.redfin.com/VA/Alexandria/114-N-West-St-22314/home/11839683,BRIGHT MLS,VAAX2004934,N,Y,38.8066658,-77.0547254
MLS Listing,,Condo/Co-op,6920 #6920H Victoria,Alexandria,VA,22310,289900,2,2.0,SURREY AT,857,,1987,43,338,405,Active,,,https://www.redfin.com/VA/Alexandria/6920-Victoria-Dr-22310/home/9781521,BRIGHT MLS,VAFX2027698,N,Y,38.7682223,-77.1519113
MLS Listing,,Condo/Co-op,2121 Jamieson Ave #706,Alexandria,VA,22314,575000,2,2.0,CARLYLE TOWERS,1161,,1997,43,495,682,Active,,,https://www.redfin.com/VA/Alexandria/2121-Jamieson-Ave-22314/unit-706/home/11872361,BRIGHT MLS,VAAX2004892,N,Y,38.8039691,-77.0655306
MLS Listing,,Single Family Residential,4013 Colonial Ave,Alexandria,VA,22309,1450000,4,4.5,COLONIAL ACRES,4369,21800,2022,44,332,,Active,,,https://www.redfin.com/VA/Alexandria/4013-Colonial-Ave-22309/home/9826224,BRIGHT MLS,VAFX2027362,N,Y,38.7193493,-77.1013438
MLS Listing,,Condo/Co-op,737 Swann Ave Unit TWO-610,Alexandria,VA,22301,720900,1,1.5,POTOMAC YARD,819,,2022,44,880,397,Active,,,https://www.redfin.com/VA/Alexandria/737-Swann-Ave-22301/unit-TWO-610/home/176875373,BRIGHT MLS,VAAX2004886,N,Y,38.8293894,-77.0502802
MLS Listing,,Townhouse,542 N West St,Alexandria,VA,22314,799000,3,3.0,COLECROFT,1625,831,1987,44,492,96,Active,,,https://www.redfin.com/VA/Alexandria/542-N-West-St-22314/home/11868805,BRIGHT MLS,VAAX2004878,N,Y,38.811524,-77.053991
MLS Listing,,Townhouse,5426 Barrister Pl,Alexandria,VA,22304,555000,3,2.5,HOLLAND TOWNE,2016,1283,1985,45,275,101,Active,,,https://www.redfin.com/VA/Alexandria/5426-Barrister-Pl-22304/home/101387717,BRIGHT MLS,VAAX2000365,N,Y,38.823894,-77.121584
MLS Listing,,Condo/Co-op,1250 S Washington St #814,Alexandria,VA,22314,675000,2,2.0,PORTO VECCHIO,1170,,1983,45,577,1103,Active,,,https://www.redfin.com/VA/Alexandria/1250-S-Washington-St-22314/unit-814/home/11868491,BRIGHT MLS,VAAX2004672,N,Y,38.7905151,-77.0499919
MLS Listing,,Condo/Co-op,502 Bashford Ln #3232,Alexandria,VA,22314,285000,1,1.0,RIVERTON,551,,1940,45,517,423,Active,,,https://www.redfin.com/VA/Alexandria/502-Bashford-Ln-22314/unit-3232/home/11879298,BRIGHT MLS,VAAX2000281,N,Y,38.81801,-77.04243
MLS Listing,,Condo/Co-op,3600 S Glebe Rd Unit 632W,Arlington,VA,22202,665000,2,2.0,ECLIPSE ON CENTER PARK,1209,,2006,46,550,575,Active,,,https://www.redfin.com/VA/Arlington/3600-S-Glebe-Rd-22202/unit-632W/home/12042788,BRIGHT MLS,VAAR2006364,N,Y,38.8421491,-77.0516341
MLS Listing,,Condo/Co-op,1100 Quaker Hl #115,Alexandria,VA,22314,299999,1,1.0,QUAKER HILL,996,,1991,46,301,556,Active,,,https://www.redfin.com/VA/Alexandria/1100-Quaker-Hill-Dr-22314/unit-115/home/11870778,BRIGHT MLS,VAAX2000341,N,Y,38.809899,-77.0843715
MLS Listing,,Condo/Co-op,2059 Huntington Ave #1002,Alexandria,VA,22303,185000,0,1.0,HUNTING CREEK CLUB APART,550,,1972,46,336,304,Active,,,https://www.redfin.com/VA/Alexandria/2059-Huntington-Ave-22303/unit-1002/home/9762604,BRIGHT MLS,VAFX2026682,N,Y,38.7903417,-77.0666606
MLS Listing,,Condo/Co-op,8381-L Brockham Dr Unit 8381L,Alexandria,VA,22309,169900,1,1.0,MOUNT VERNON LAKES CONDO,681,,1984,46,249,382,Active,,,https://www.redfin.com/VA/Alexandria/8381L-Brockham-Dr-22309/unit-8381L/home/176812973,BRIGHT MLS,VAFX2001211,N,Y,38.731877,-77.106482
